POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,RESALE,LONGITUDE,LATITUDE,IN_CITY,CITY_2,SQFT_P_ROOM,Lo+Li,Rare_House,City_Type,Area,l*l,BHK_CITY,BHK_IN_CITY,multi
1,1,0,3,1,1672.762741,1,3.3497568132724265,4.34933359383403,8073,207,557.5875803333333,7.699090407106455,0,0,4,5.257856102897332,210,8076,5018.288223
1,0,0,2,1,1315.265046,1,3.025605055624923,4.289273327034176,6886,295,657.632523,7.314878382659099,0,2,3,4.748702067843977,297,6888,2630.530092
0,0,0,1,1,650.026001,1,2.9572693172304727,4.292164520919905,3800,192,650.026001,7.249433838150378,0,0,0,4.6538494066795035,193,3801,650.026001
1,0,0,1,1,540.1755571,1,2.974791385684971,4.288222255582398,7632,214,540.1755571,7.263013641267369,0,1,0,4.674908040813509,215,7633,540.1755571
0,0,0,3,1,1830.065359,1,3.0006408567240217,4.370812237725695,9125,24,610.0217863333334,7.371453094449715,0,0,4,4.8027616242512154,27,9128,5490.196077
0,0,0,3,1,1575.157516,1,3.355735123864461,4.349202132082888,3594,95,525.0525053333333,7.704937255947349,0,0,4,5.265452282723628,98,3597,4725.472548
0,0,0,3,1,1530.0,1,2.557551212394397,4.352416254977243,3052,24,510.0,6.90996746737164,0,0,3,4.087137542046734,27,3055,4590.0
1,0,0,2,1,619.6377502,1,2.5462058675428323,4.3528601093566825,1470,24,309.8188751,6.899065976899514,0,0,0,4.068202019585487,26,1472,1239.2755004
1,0,0,4,1,2200.0,1,3.0525850851467737,4.288127958229824,1889,278,550.0,7.340713043376597,0,1,4,4.785502776650684,282,1893,8800.0
0,0,1,2,1,1087.885617,1,2.956981725855608,4.28994865318418,5079,192,543.9428085,7.24693037903979,0,0,2,4.651029602590474,194,5081,2175.771234
1,0,0,2,1,1199.862873,1,2.5557528139777346,4.351021582366702,2258,24,599.9314365,6.906774396344438,0,0,2,4.08276728163056,26,2260,2399.725746
1,0,0,2,1,1265.035255,1,2.5675169046432997,4.35161837949933,1297,24,632.5176275,6.91913528414263,0,0,3,4.103311757499821,26,1299,2530.07051
0,0,0,2,1,676.0453302,1,3.104659545766344,4.480084706018237,2577,164,338.0226651,7.584744251784581,0,0,0,5.075506162795693,166,2579,1352.0906604
1,0,0,2,1,800.0,1,3.3561307664718205,4.348766601319244,5297,95,400.0,7.704897367791064,0,0,1,5.265437689540642,97,5299,1600.0
1,0,0,2,1,750.0750075,1,3.1129294042682574,4.479984068770179,4866,164,375.03750375,7.592913473038436,0,0,0,5.087309585481647,166,4868,1500.150015
0,0,1,2,1,1500.0,0,2.571601719813412,4.384412972603297,470,59,750.0,6.9560146924167086,0,0,3,4.1412049465535965,61,472,3000.0
0,0,0,3,1,1814.285714,1,3.0085242561570316,4.451787534484894,4158,48,604.7619046666667,7.460311790641925,0,1,4,4.903419947217849,51,4161,5442.857142000001
0,0,1,3,1,1195.652174,1,3.206409643916518,4.362064842211598,2676,172,398.55072466666667,7.568474486128117,0,0,2,5.082467790612553,175,2679,3586.9565220000004
0,0,0,3,1,1395.032324,1,3.29216070980713,4.327780656455312,6971,95,465.0107746666667,7.619941366262442,0,0,3,5.15674150691335,98,6974,4185.096972
1,0,0,2,1,850.1594049,1,2.9804425288674787,4.287272807576684,6317,214,425.07970245,7.267715336444162,0,1,1,4.682009685382763,216,6319,1700.3188098
0,0,0,2,1,909.4339623,1,2.561690746257999,4.384319890651192,4083,59,454.71698115,6.946010636909191,0,0,1,4.1241871792183815,61,4085,1818.8679246
1,1,0,2,1,910.0937672,1,3.2287642924217357,4.419010665625104,7125,297,455.0468836,7.647774958046839,0,2,1,5.17952015645244,299,7127,1820.1875344
0,0,0,3,1,1850.070303,1,2.562632059214069,4.351541138183826,198,24,616.690101,6.914173197397895,0,0,4,4.094951985996083,27,201,5550.210908999999
0,0,1,3,1,2069.857697,1,3.351544425394643,4.348708886689589,7996,207,689.9525656666666,7.700253312084232,0,0,4,5.2594209902656734,210,7999,6209.573091
0,0,1,2,1,820.0082001000003,1,2.953868069455292,4.289956986171905,9371,192,410.00410005000015,7.243825055627197,0,0,1,4.646518998081938,194,9373,1640.0164002000006
0,0,0,2,1,1241.8075199999996,1,3.143418043670463,4.285123104911434,7674,92,620.9037599999998,7.428541148581897,0,1,2,4.907797586353011,94,7676,2483.615039999999
0,0,1,3,1,1014.120668,0,2.9201355013796153,4.303305345209279,4175,178,338.0402226666667,7.223440846588894,0,0,1,4.611551192230059,181,4178,3042.362004
0,0,0,4,1,2302.158273,1,3.4241908279094426,4.340093632588219,8378,188,575.53956825,7.76428446049766,0,1,4,5.342070170120237,192,8382,9208.633092
0,0,0,2,1,900.0782677000003,1,3.206409643916518,4.362064842211598,7890,172,450.03913385000016,7.568474486128117,0,0,1,5.082467790612553,174,7892,1800.1565354000006
0,0,0,3,1,2235.294118,1,3.292745797273658,4.328977457520796,1485,124,745.0980393333333,7.621723254794454,0,3,4,5.158936831812792,127,1488,6705.882353999999
0,0,0,3,1,1350.0,1,3.3522837098659704,4.348571965889786,8307,207,450.0,7.700855675755756,0,0,3,5.260214498608225,210,8310,4050.0
0,0,1,2,1,1100.110011,1,2.9169859377272447,4.301409854960852,10169,229,550.0550055,7.218395792688098,0,0,2,4.60487806277431,231,10171,2200.220022
0,0,1,1,1,612.1199755,1,2.55222256040618,4.384126927513917,4968,59,612.1199755,6.936349487920097,0,0,0,4.107771609663856,60,4969,612.1199755
1,0,0,2,1,1100.352113,1,3.039372676626927,4.353391329877274,7460,10,550.1760565000002,7.3927640065042,0,2,2,4.839452424933425,12,7462,2200.704226
0,0,0,3,1,1475.2567689999994,1,3.3501305177776346,4.349110390526718,8056,207,491.7522563333332,7.699240908304353,0,0,3,5.258071442162256,210,8059,4425.770306999998
2,1,0,1,1,300.0260892,0,3.206409643916518,4.362064842211598,3675,172,300.0260892,7.568474486128117,0,0,0,5.082467790612553,173,3676,300.0260892
1,0,0,2,1,1000.0,1,2.8735646395797834,4.421848128860553,9912,301,500.0,7.295412768440336,0,1,1,4.667496357019457,303,9914,2000.0
0,0,0,2,1,1532.720245,1,2.95290305757857,4.288719572289608,2819,192,766.3601225,7.241622629868178,0,0,3,4.6437774067229265,194,2821,3065.44049
0,1,1,2,1,995.8314034,0,3.1050943074482107,4.292119364083586,8518,294,497.9157017,7.397213671531796,0,1,1,4.863160469149043,296,8520,1991.6628068
0,0,0,3,1,1646.706587,0,3.3466283419094514,4.342979717417219,8450,104,548.9021956666667,7.6896080593266705,0,1,4,5.246117002473445,107,8453,4940.119761
0,0,0,4,1,2350.965575,1,3.4230990788786144,4.3414340929939765,9115,188,587.74139375,7.764533171872591,0,1,4,5.342335677936169,192,9119,9403.8623
1,0,0,3,1,534.061239,1,3.344461937181584,4.347681471686217,7924,88,178.020413,7.6921434088678,0,3,0,5.248981165104643,91,7927,1602.183717
0,1,1,2,1,1100.0,1,2.955873252725704,4.290351407915751,4895,192,550.0,7.246224660641456,0,0,2,4.649857646645289,194,4897,2200.0
0,0,1,3,1,2196.354052,1,3.351186948266981,4.348775763501099,8014,207,732.1180173333332,7.69996271176808,0,0,4,5.259038005526371,210,8017,6589.062156
0,0,0,2,1,1650.252861,1,2.917590715882335,4.303276539133872,2982,229,825.1264305,7.2208672550162065,0,0,4,4.607768548192239,231,2984,3300.505722
0,1,1,2,1,632.0572844999998,0,2.9654044491907197,4.288463175963661,9823,192,316.0286422499999,7.253867625154379,0,0,0,4.661617070486237,194,9825,1264.1145689999996
1,0,0,2,1,1034.965035,1,3.291487867248132,4.394865944346764,1770,174,517.4825175,7.686353811594897,0,1,1,5.235778283734351,176,1772,2069.93007
0,0,0,2,1,965.0439631,1,2.942331496826876,4.287990642747287,10511,178,482.52198155,7.230322139574162,0,0,1,4.627609334886313,180,10513,1930.0879262
2,1,1,2,1,600.5495224,0,3.206409643916518,4.362064842211598,9157,172,300.2747612,7.568474486128117,0,0,0,5.082467790612553,174,9159,1201.0990448
0,0,0,2,1,984.8484848,1,2.9577758568410406,4.290206347479055,3155,192,492.4242424,7.2479822043200945,0,0,1,4.652461015665052,194,3157,1969.6969696
0,0,1,1,1,546.0145603999998,0,2.953868069455292,4.289956986171905,9371,192,546.0145603999998,7.243825055627197,0,0,0,4.646518998081938,193,9372,546.0145603999998
0,0,0,2,1,1195.499297,1,3.1157350659486873,4.289088639014612,3934,14,597.7496485,7.404823704963299,0,2,2,4.874399551744072,16,3936,2390.998594
0,1,1,3,1,1677.4685470000006,1,2.939930991335363,4.2879660750189705,9359,192,559.1561823333335,7.227897066354334,0,0,4,4.624083050049697,195,9362,5032.405641000002
0,0,1,3,1,1699.716714,1,3.354448517621241,4.349428504726637,1932,95,566.5722380000002,7.7038770223478785,0,0,4,5.264058432286123,98,1935,5099.1501419999995
0,0,0,2,1,1075.027996,1,3.3534880082279463,4.349012542537741,10713,207,537.513998,7.702500550765687,0,0,2,5.262309528326701,209,10715,2150.055992
0,1,1,1,1,485.790072,0,2.956060710783293,4.2902982089731,872,192,485.790072,7.246358919756393,0,0,0,4.650072067059023,193,873,485.790072
1,0,0,2,1,929.8998569,1,2.558731837914469,4.350571751255993,6991,24,464.94992845,6.90930358917046,0,0,1,4.0874133227576515,26,6993,1859.7997138
0,0,1,2,1,1020.181859,1,2.5692466493240325,4.351852914784227,9374,24,510.0909295,6.92109956410826,0,0,1,4.106463780654113,26,9376,2040.363718
1,0,0,2,1,1070.135002,1,3.354884646130559,4.3482694691257455,9751,95,535.067501,7.703154115256305,0,0,2,5.263220969482839,97,9753,2140.270004
1,0,0,2,1,2400.384061,1,2.6103302735198253,4.375258809522913,9479,289,1200.1920305,6.985589083042737,0,2,4,4.197959124440923,291,9481,4800.768122
1,0,0,3,1,1767.388826,1,2.8648535309689414,4.362847676105924,4298,261,589.1296086666667,7.227701207074865,0,1,4,4.591972330412689,264,4301,5302.166478
2,1,1,1,1,524.0,0,2.9241395969290056,4.3006091282307795,9314,229,524.0,7.2247487251597855,0,0,0,4.614554809581293,230,9315,524.0
0,1,1,2,1,923.7875289,1,3.3449514572594157,4.341682169347576,8351,104,461.89376445,7.686633626606992,0,1,1,5.242373606518814,106,8353,1847.5750578
0,0,0,3,1,1657.275439,1,2.558954501086881,4.350964152472063,894,24,552.4251463333334,6.909918653558942,0,0,4,4.088160596700537,27,897,4971.826317
0,0,0,2,1,680.0,1,2.9536542822665877,4.2898044321562825,5396,172,340.0,7.24345871442287,0,0,0,4.646043277194389,174,5398,1360.0
1,0,0,2,1,1100.478469,1,3.1059355441223793,4.2926638589481785,2825,294,550.2392345,7.398599403070557,0,1,2,4.864940223074645,296,2827,2200.956938
0,0,1,3,1,1701.6949149999994,0,3.0517553598200875,4.395561918037625,1200,236,567.2316383333331,7.447317277857713,0,2,4,4.904202949373239,239,1203,5105.084744999998
1,0,0,1,1,451.0309278,1,3.3565480025967713,4.348208790701508,8558,95,451.0309278,7.70475679329828,0,0,0,5.265302836959937,96,8559,451.0309278
1,0,0,2,1,1000.0,1,2.8968325088917326,4.4238481694872585,1524,303,500.0,7.320680678378991,0,2,1,4.705284107700654,305,1526,2000.0
0,0,0,3,1,1790.1897600000002,1,3.3459744465155032,4.34310876365929,8416,104,596.7299200000001,7.689083210174793,0,1,4,5.245424204389334,107,8419,5370.569280000001
1,0,0,2,1,1100.352113,1,3.117891276240949,4.4823075308816245,6516,164,550.1760565000002,7.600198807122574,0,0,2,5.09708693808298,166,6518,2200.704226
0,0,1,2,1,1232.162459,1,3.34575411963746,4.348310686462467,7946,88,616.0812295,7.694064806099927,0,3,2,5.251420529603205,90,7948,2464.324918
1,0,0,3,1,1726.017442,1,2.564586599365082,4.353714566311578,3704,24,575.3391473333334,6.91830116567666,0,0,4,4.10031660521687,27,3707,5178.052326
0,1,1,3,1,1320.052802,1,2.9201355013796153,4.303305345209279,4175,229,440.0176006666666,7.223440846588894,0,0,3,4.611551192230059,232,4178,3960.1584059999996
1,0,0,2,1,990.0990099,1,3.0563604718346187,4.402573458026686,5989,236,495.04950495,7.4589339298613035,0,2,1,4.9186643382620145,238,5991,1980.1980198
0,0,0,1,1,675.0441375,1,3.206409643916518,4.362064842211598,8229,172,675.0441375,7.568474486128117,0,0,0,5.082467790612553,173,8230,675.0441375
1,0,0,2,1,674.0361283,1,2.3545986279460793,4.333473005027954,6803,286,337.01806415,6.688071632974032,0,2,0,3.7110574861367196,288,6805,1348.0722566
0,0,0,1,1,775.1114886,1,3.351421461795182,4.348455580102153,8468,207,775.1114886,7.699877041897335,0,0,0,5.258955094054569,208,8469,775.1114886
0,0,0,2,1,718.1042049,1,2.9507349076232554,4.289225803818339,6702,172,359.05210245,7.239960711441594,0,0,0,4.641175055501548,174,6704,1436.2084098
1,0,1,2,1,945.1795841,1,3.2021780293894198,4.391821062285662,2698,260,472.58979205,7.593999091675083,0,2,1,5.111338431842565,262,2700,1890.3591682
0,0,1,2,1,1089.028042,1,2.999679971132085,4.302870271580908,4620,178,544.514021,7.302550242712992,0,0,2,4.72672711818483,180,4622,2178.056084
0,0,1,2,1,942.1518749,1,2.562632059214069,4.351541138183826,5456,24,471.07593745,6.914173197397895,0,0,1,4.094951985996083,26,5458,1884.3037498
0,0,0,2,1,1370.0,1,2.9947657065785984,4.373205795205093,6051,124,685.0,7.367971501783693,0,3,3,4.7968207491627775,126,6053,2740.0
1,0,0,2,1,1265.111049,1,2.293249653056705,4.3580197106953324,439,177,632.5555245,6.6512693637520375,0,2,3,3.6170250706926423,179,441,2530.222098
0,0,0,3,1,1394.31121,1,3.206409643916518,4.362064842211598,2196,172,464.7704033333334,7.568474486128117,0,0,3,5.082467790612553,175,2199,4182.93363
0,1,0,2,1,800.0,1,2.5494522021508526,4.353007369356111,1589,24,400.0,6.902459571506963,0,0,1,4.073886065681391,26,1591,1600.0
0,1,1,3,1,1505.144771,1,3.423033332511053,4.341496225242729,10276,57,501.71492366666666,7.764529557753782,0,3,3,5.342328748017067,60,10279,4515.434313
1,0,0,3,1,1400.059577,1,2.558294261353848,4.353734163172012,4031,24,466.68652566666674,6.912028424525861,0,0,3,4.089639836871287,27,4034,4200.178731
0,0,0,1,1,728.9473684,1,3.2886782672308668,4.328608175828413,6737,124,728.9473684,7.61728644305928,0,3,0,5.153146314184931,125,6738,728.9473684
0,0,1,3,1,1293.103448,0,3.29216070980713,4.327780656455312,6971,95,431.0344826666667,7.619941366262442,0,0,3,5.15674150691335,98,6974,3879.3103440000004
0,0,1,2,1,1431.068385,1,3.4229948806231905,4.340502336304335,8357,188,715.5341925,7.763497216927526,0,1,3,5.341056982399803,190,8359,2862.13677
1,0,0,3,1,1350.063532,1,2.562632059214069,4.351541138183826,729,24,450.02117733333336,6.914173197397895,0,0,3,4.094951985996083,27,732,4050.1905959999995
1,0,0,1,1,750.1630789,1,3.0535145066671197,4.288279834654275,6288,278,750.1630789,7.3417943413213935,0,1,0,4.786977724194383,279,6289,750.1630789
0,0,1,3,1,1170.074459,1,3.206409643916518,4.362064842211598,2676,172,390.0248196666666,7.568474486128117,0,0,2,5.082467790612553,175,2679,3510.223377
1,0,0,2,1,1121.076233,1,3.206409643916518,4.362064842211598,2239,172,560.5381165,7.568474486128117,0,0,2,5.082467790612553,174,2241,2242.152466
0,0,0,4,1,1904.761905,1,3.42474582774848,4.34057808974524,8267,57,476.19047625,7.76532391749372,0,3,4,5.343369944318869,61,8271,7619.04762
0,0,0,2,1,950.0285009,1,2.953649067373897,4.288598807132407,4920,178,475.01425045,7.242247874506305,0,0,1,4.6447299614370685,180,4922,1900.0570018
1,0,0,2,1,969.9321048,1,2.5535026314134783,4.351777649936183,5455,24,484.9660524,6.905280281349661,0,0,1,4.079643576006772,26,5457,1939.8642096
0,0,0,1,1,636.0078278,1,2.9464477497089483,4.291364784625936,7890,192,636.0078278,7.237812534334885,0,0,0,4.637250039930543,193,7891,636.0078278
1,0,0,1,1,700.0259269,1,2.922209514744916,4.303835337082524,10135,229,700.0259269,7.22604485182744,0,0,0,4.615174842486138,230,10136,700.0259269
0,0,0,3,1,1859.637775,1,2.955873252725704,4.290351407915751,4895,172,619.8792583333333,7.246224660641456,0,0,4,4.649857646645289,175,4898,5578.9133249999995
1,0,0,3,1,1700.1866059999998,1,3.437113313111913,4.345815050547227,3233,262,566.7288686666666,7.78292836365914,0,2,4,5.365482179442918,265,3236,5100.559818
0,0,0,3,1,1847.187238,0,3.346299986263046,4.343097236084392,8426,104,615.7290793333333,7.689397222347437,0,1,4,5.245832814086668,107,8429,5541.5617139999995
0,0,1,1,1,509.5541401,0,2.9426539131995613,4.292488586519191,6411,178,509.5541401,7.235142499718753,0,0,0,4.632933864958175,179,6412,509.5541401
0,0,0,3,1,1427.424391,1,3.1166091849040196,4.481529377028798,6757,164,475.8081303333333,7.598138561932818,0,0,3,5.094358850425362,167,6760,4282.273173
1,0,0,2,1,715.0518413,1,3.2783593535324678,4.324404645752549,3423,124,357.52592065,7.602763999285017,0,3,0,5.134552018442763,126,3425,1430.1036826
1,0,0,3,1,1393.214227,1,2.947713716619116,4.288824598672061,5868,24,464.4047423333333,7.2365383152911775,0,0,3,4.63634744928959,27,5871,4179.642680999999
1,0,0,2,1,900.3215434,1,3.4264973869879793,4.339261033823946,8043,188,450.1607717,7.765758420811926,0,1,1,5.343967326083955,190,8045,1800.6430868
0,0,0,2,1,1000.0,1,2.953868069455292,4.289956986171905,9371,192,500.0,7.243825055627197,0,0,1,4.646518998081938,194,9373,2000.0
1,0,0,2,1,800.0,1,3.2661143859238537,4.359197637285954,1884,106,400.0,7.6253120232098075,0,2,1,5.1595507575877795,108,1886,1600.0
0,1,0,1,1,445.03049280000016,1,2.9999494686731816,4.289092836536667,3993,178,445.03049280000016,7.289042305209849,0,0,0,4.711977852331808,179,3994,445.03049280000016
1,0,0,2,1,1125.175809,1,2.562632059214069,4.351541138183826,901,24,562.5879045,6.914173197397895,0,0,2,4.094951985996083,26,903,2250.351618
0,0,0,2,1,1015.113918,1,2.959242495999212,4.288607919921172,5249,178,507.556959,7.247850415920384,0,0,1,4.652853637618955,180,5251,2030.227836
1,0,1,2,1,1200.4175369999996,1,3.143538124601014,4.350258129711538,4021,47,600.2087684999998,7.493796254312551,0,1,2,4.982563610856625,49,4023,2400.835073999999
0,0,1,1,1,1060.147122,1,2.5824869781268642,4.3528552573736015,2126,24,1060.147122,6.935342235500466,0,0,2,4.129783960121068,25,2127,1060.147122
1,0,0,3,1,1654.8463359999994,1,2.2956079089563874,4.334296366740936,3728,161,551.6154453333331,6.629904275697324,0,1,4,3.6017902794325463,164,3731,4964.539007999998
0,0,0,3,1,1175.121811,1,3.115340753184367,4.481167875673758,6997,164,391.70727033333327,7.596508628858126,0,0,2,5.092123749360182,167,7000,3525.365433
0,0,0,3,1,1877.435352,1,3.106396519535875,4.293155256226247,7528,294,625.811784,7.399551775762122,0,1,4,4.866134263368726,297,7531,5632.306055999999
2,1,1,2,1,1080.0,0,2.5657451176834476,4.3530116286733564,3655,24,540.0,6.918756746356803,0,0,2,4.101620552272463,26,3657,2160.0
0,0,1,3,1,1902.843071,1,2.562632059214069,4.351541138183826,1345,24,634.2810236666667,6.914173197397895,0,0,4,4.094951985996083,27,1348,5708.529213
1,0,0,1,1,850.4606662,1,3.099028660362856,4.328352877653061,1307,121,850.4606662,7.427381538015918,0,1,1,4.89575114649742,122,1308,850.4606662
0,1,1,2,1,1051.223242,1,2.953868069455292,4.289956986171905,9371,172,525.611621,7.243825055627197,0,0,2,4.646518998081938,174,9373,2102.446484
0,0,1,2,1,945.0617925,1,3.206409643916518,4.362064842211598,2676,172,472.53089625,7.568474486128117,0,0,1,5.082467790612553,174,2678,1890.123585
1,1,0,2,1,570.0958797999998,1,3.1467290851632885,4.349345592184096,587,47,285.0479398999999,7.496074677347384,0,1,0,4.985931156152137,49,589,1140.1917595999996
0,0,0,2,1,1050.070432,1,2.947066524144722,4.291518072381384,7833,178,525.035216,7.238584596526105,0,0,2,4.638316836622948,180,7835,2100.140864
0,0,1,2,1,1785.060417,1,2.9504472093383063,4.288693499228773,442,192,892.5302085000002,7.2391407085670805,0,0,4,4.640180902678858,194,444,3570.120834
1,0,0,2,1,750.0551511,1,2.558775492161999,4.350139410636024,4102,24,375.02757555,6.908914902798022,0,0,0,4.08708135028644,26,4104,1500.1103022
0,0,0,2,1,1129.908619,1,3.346715641157318,4.347982309875569,8098,172,564.9543095,7.694697951032888,0,0,2,5.252273319730968,174,8100,2259.817238
0,0,0,2,1,896.6801117000001,1,3.423033332511053,4.341496225242729,10276,57,448.34005585000006,7.764529557753782,0,3,1,5.342328748017067,59,10278,1793.3602234000002
1,0,0,2,1,900.116144,1,2.7849082739743256,4.348242188210083,9566,24,450.058072,7.133150462184409,0,0,1,4.453534599295443,26,9568,1800.232288
1,0,0,3,1,1870.32419,1,3.3629548006482914,4.345275133506002,4475,275,623.4413966666666,7.708229934154294,0,1,4,5.270036554742157,278,4478,5610.97257
1,0,0,2,1,1288.102262,1,2.567300437659098,4.352192231958015,3114,24,644.0511309999998,6.919492669617113,0,0,3,4.1034859173295235,26,3116,2576.204524
0,1,1,4,1,2461.538462,1,3.292820469398978,4.3274437117023385,9753,124,615.3846155,7.620264181101318,0,3,4,5.1572071691286245,128,9757,9846.153848
0,0,0,2,1,1066.408143,1,3.104092206459153,4.292214366119802,1227,294,533.2040714999998,7.396306572578955,0,1,2,4.861882669157355,296,1229,2132.816286
0,1,1,2,1,816.8491699,0,2.9453175404868173,4.287945324499886,10199,172,408.42458495,7.233262864986703,0,0,1,4.631909869005775,174,10201,1633.6983398
