POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),CITY,CITY_2,ZONE
Dealer,1,0,1,BHK,6.105977933950343,0,1,"Kanjur Marg (East),Mumbai",1.0838482134341305,4.291041107564116,4.787491742782046,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.6201538548781915,1,1,"Gyan Khand 2,Ghaziabad",1.2106708593472377,4.349202132082888,3.4339872044851463,Ghaziabad,Ghaziabad,1
Dealer,0,0,2,BHK,6.966090855638433,1,1,"Roadpali,Maharashtra",1.0806334657820107,4.292038290000744,4.276666119016055,Maharashtra,Maharashtra,0
Dealer,0,1,3,BHK,7.254951479232992,1,1,"Electronic City Phase II,Bangalore",0.9372757616865582,4.352503844283903,4.375757021660286,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,7.056229217990778,1,1,"Sector-35G Kharghar,Maharashtra",1.0792022932031013,4.287990642747287,4.48863636973214,Maharashtra,Maharashtra,0
Dealer,0,0,3,BHK,7.432498442129566,1,1,"Goregaon (East),Lalitpur",1.0827887737700146,4.288719572289608,6.016157159698354,Lalitpur,Lalitpur,0
Owner,1,0,3,BHK,7.422231874432603,0,1,"Sector-143B Noida,Noida",1.2088877501489648,4.34933359383403,4.22829253473184,Noida,Noida,1
Owner,0,0,2,BHK,7.181793480195742,1,1,"RM Park,Valsad",1.1071110898701981,4.289273327034176,3.49650756146648,Valsad,Valsad,7
Dealer,0,0,1,BHK,6.477012363628104,1,1,"Kalyan (West),Mumbai",1.0842663145824805,4.292164520919905,3.912023005428147,Mumbai,Mumbai,0
Owner,0,0,1,BHK,6.291894192463642,1,1,"Saphale,Palghar",1.0901739140800653,4.288222255582398,2.772588722239781,Palghar,Palghar,0
Dealer,0,0,3,BHK,7.512106960498238,1,1,"Suraksha Nagar,Bangalore",1.098825884762847,4.370812237725695,4.584967478670572,Bangalore,Bangalore,5
Dealer,0,0,3,BHK,7.362110556417781,1,1,"Judges Enclave,Ghaziabad",1.2106708593472377,4.349202132082888,4.248495242049359,Ghaziabad,Ghaziabad,1
Dealer,0,0,3,BHK,7.333023014386481,1,1,"Harlur Road,Bangalore",0.939050243039795,4.352416254977243,4.33729074083249,Bangalore,Bangalore,4
Owner,0,0,2,BHK,6.429135033413678,1,1,"Byagadadhenahalli,Bangalore",0.9346043560739963,4.3528601093566825,3.258096538021482,Bangalore,Bangalore,4
Owner,0,0,4,BHK,7.696212639346408,1,1,"Citylight Area,Surat",1.115988800536209,4.288127958229824,4.700480365792417,Surat,Surat,7
Dealer,0,1,2,BHK,6.991991290455368,1,1,"Manpada,Mumbai",1.0841690608903405,4.28994865318418,4.941642422609304,Mumbai,Mumbai,0
Owner,0,0,2,BHK,7.089962556746492,1,1,"Doddakallasandra,Bangalore",0.9383468236923278,4.351021582366702,4.248495242049359,Bangalore,Bangalore,4
Owner,0,0,2,BHK,7.142855270338488,1,1,"Bhuvaneshwari Nagar,Bangalore",0.9429392468858729,4.35161837949933,4.110873864173311,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,6.516260130303652,1,1,"Ganganagar,Kolkata",1.1329040622775743,4.480084706018237,2.8507065015037334,Kolkata,Kolkata,3
Owner,0,0,2,BHK,6.684611727667928,1,1,"Mohan Nagar,Ghaziabad",1.210788752825529,4.348766601319244,3.737669618283368,Ghaziabad,Ghaziabad,1
Owner,0,0,2,BHK,6.620173211529689,1,1,"Maheshtala,Kolkata",1.1355642134857384,4.479984068770179,3.218875824868201,Kolkata,Kolkata,3
Dealer,0,1,2,BHK,7.3132203870903005,1,0,"Anna Nagar West,Chennai",0.944528942056913,4.384412972603297,5.010635294096256,Chennai,Chennai,4
Dealer,0,0,3,BHK,7.503447123233888,1,1,"Khandagiri,Bhubaneswar",1.1014496781875758,4.451787534484894,4.487512142519859,Bhubaneswar,Bhubaneswar,3
Dealer,0,1,3,BHK,7.0864470677982405,1,1,"Ghodbunder Road,Lalitpur",1.1651518201723257,4.362064842211598,4.700480365792417,Lalitpur,Lalitpur,6
Dealer,0,0,3,BHK,7.240672865313179,1,1,"Raj Nagar Extension,Ghaziabad",1.1915440999121711,4.327780656455312,3.7135720667043084,Ghaziabad,Ghaziabad,1
Owner,0,0,2,BHK,6.745423867078309,1,1,"Palghar,Palghar",1.0920717891122953,4.2872728075766835,3.1780538303479458,Palghar,Palghar,0
Dealer,0,0,2,BHK,6.812822386525989,1,1,"Keelkattalai,Chennai",0.9406674882488617,4.384319890651192,3.8753590210565543,Chennai,Chennai,4
Owner,1,0,2,BHK,6.813547635081671,0,1,"Ramna,Varanasi",1.1720994920295709,4.419010665625104,3.49650756146648,Varanasi,Varanasi,6
Dealer,0,0,3,BHK,7.5229789189719485,1,1,"Aga Abbas Ali Road,Bangalore",0.9410348784396798,4.351541138183826,5.521460917862246,Bangalore,Bangalore,4
Dealer,0,1,3,BHK,7.635235138485712,1,1,"Sector-107 Noida,Noida",1.209421262104614,4.348708886689589,5.0751738152338275,Noida,Noida,1
Dealer,0,1,2,BHK,6.709314340330249,1,1,"Thane West,Mumbai",1.083115521451465,4.289956986171905,4.941642422609304,Mumbai,Mumbai,0
Dealer,0,0,2,BHK,7.124323274638016,1,1,"Sargasan,Gandhinagar",1.1453107568200067,4.285123104911434,3.58351893845611,Gandhinagar,Gandhinagar,7
Dealer,0,1,3,BHK,6.921777179043343,1,0,"Kharadi,Maharashtra",1.071630019785591,4.303305345209279,4.3694478524670215,Maharashtra,Maharashtra,0
Dealer,0,0,4,BHK,7.741602341479592,1,1,"Sector-70 Mohali,Mohali",1.230865189176688,4.340093632588219,5.0751738152338275,Mohali,Mohali,1
Dealer,0,0,2,BHK,6.802481723654263,1,1,"Sector 35I Kharghar,Lalitpur",1.1651518201723257,4.362064842211598,4.23410650459726,Lalitpur,Lalitpur,6
Dealer,0,0,3,BHK,7.712128094810201,1,1,"C-Scheme,Jaipur",1.1917218055386485,4.328977457520796,5.247024072160486,Jaipur,Jaipur,1
Dealer,0,0,3,BHK,7.2078598714324755,1,1,"Sector-50 Noida,Noida",1.2096418180196549,4.348571965889786,4.394449154672439,Noida,Noida,1
Dealer,0,1,2,BHK,7.0031654637857965,1,1,"Warje,Pune",1.0705508700742539,4.301409854960852,4.248495242049359,Pune,Pune,0
Dealer,0,1,1,BHK,6.416928301698003,1,1,"Mambakkam,Chennai",0.9369645718704653,4.384126927513917,3.4011973816621555,Chennai,Chennai,4
Owner,0,0,2,BHK,7.003385510291787,1,1,"Sai Nagar,Amravati",1.111651137751003,4.353391329877274,3.218875824868201,Amravati,Amravati,5
Dealer,0,0,3,BHK,7.296587334301603,1,1,"Sector-137 Noida,Noida",1.2089993056086703,4.349110390526718,4.3694478524670215,Noida,Noida,1
Dealer,0,1,4,BHK,7.930274958997447,1,1,"Sector-79 Noida,Noida",1.2095389106093073,4.3488931328000096,5.0751738152338275,Noida,Noida,1
Owner,0,0,2,BHK,6.907755278982138,1,1,"Venkojipalem,Visakhapatnam",1.055553293781305,4.421848128860553,3.912023005428147,Visakhapatnam,Visakhapatnam,8
Dealer,0,0,2,BHK,7.334799373634271,1,1,"Goregaon (East),Mumbai",1.0827887737700146,4.288719572289608,5.4380793089231965,Mumbai,Mumbai,0
Dealer,1,1,2,BHK,6.90357796956141,0,0,"Sevasi,Vadodara",1.1330440876933487,4.292119364083586,3.068052935133617,Vadodara,Vadodara,7
Dealer,0,0,3,BHK,7.406532564337407,1,0,"Sector-90 Gurgaon,Gurgaon",1.2079533739092212,4.342979717417219,4.700480365792417,Gurgaon,Gurgaon,1
Dealer,0,0,4,BHK,7.762581405727634,1,1,"Sunny Enclave,Mohali",1.2305463041711044,4.3414340929939765,4.02535169073515,Mohali,Mohali,1
Owner,0,0,3,BHK,6.280510512160253,1,1,"Sector 55 Faridabad,Faridabad",1.2073058247914523,4.347681471686217,3.80666248977032,Faridabad,Faridabad,1
Dealer,1,1,2,BHK,7.0030654587864625,0,1,"Majiwada,Mumbai",1.0837941241983686,4.290351407915751,4.700480365792417,Mumbai,Mumbai,0
Dealer,0,1,3,BHK,7.694554015499137,1,1,"Sector-110 Noida,Noida",1.2093145959984934,4.348775763501099,4.605170185988092,Noida,Noida,1
Dealer,0,0,2,BHK,7.408683804244093,1,1,"Hadapsar,Pune",1.0707581783994884,4.303276539133872,4.127134385045092,Pune,Pune,0
Dealer,1,1,2,BHK,6.448980030070944,0,0,"Vasai East,Mumbai",1.0870134309684785,4.288463175963661,3.8264651170664994,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.942122922520128,1,1,"Chinhat,Lucknow",1.1913397018330618,4.394865944346764,3.610917912644224,Lucknow,Lucknow,6
Dealer,0,0,2,BHK,6.872173657917849,1,1,"kavesar,Maharashtra",1.0792022932031013,4.287990642747287,4.499809670330264,Maharashtra,Maharashtra,0
Builder,1,1,2,BHK,6.397845106729182,0,0,"Sus,Lalitpur",1.1651518201723257,4.362064842211598,3.8264651170664994,Lalitpur,Lalitpur,6
Dealer,0,0,2,BHK,6.892487806802117,1,1,"Hiranandani Estate,Mumbai",1.0844375861778444,4.290206347479055,4.867534450455582,Mumbai,Mumbai,0
Dealer,0,0,3,BHK,7.438419244700649,1,1,"Chembur,Mumbai",1.0809655688081101,4.2890843866050234,6.040254711277415,Mumbai,Mumbai,0
Dealer,0,1,1,BHK,6.302645642788604,1,0,"Thane West,Mumbai",1.083115521451465,4.289956986171905,4.069026754237811,Mumbai,Mumbai,0
Dealer,0,0,2,BHK,7.086319198859728,1,1,"Karamsad,Anand",1.1364651006289137,4.2890886390146115,2.8332133440562166,Anand,Anand,7
Dealer,1,1,3,BHK,7.425041118744571,0,1,"Thakur Village,Mumbai",1.0783861087402002,4.287966075018971,5.393627546352363,Mumbai,Mumbai,0
Dealer,0,1,3,BHK,7.438216877334987,1,1,"Crossing Republik,Ghaziabad",1.2102873806444994,4.349428504726637,3.8712010109078916,Ghaziabad,Ghaziabad,1
Dealer,0,0,2,BHK,6.980101983013354,1,1,"sector-121 Noida,Noida",1.2100010006538247,4.349012542537741,3.8712010109078916,Noida,Noida,1
Dealer,1,1,1,BHK,6.185776579965669,0,0,"Balkum,Mumbai",1.0838575410290736,4.2902982089731,4.160444363926623,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.835076899596626,1,1,"Rajarajeshwari Nagar,Bangalore",0.9395117599376752,4.350571751255993,3.951243718581428,Bangalore,Bangalore,4
Dealer,0,0,3,BHK,7.271023338588713,1,1,"Hiranandani Gardens - Powai,Lalitpur",1.0821410264167206,4.288999512957957,6.396929655216146,Lalitpur,Lalitpur,0
Dealer,0,1,2,BHK,6.9277361835232405,1,1,"Thanisandra,Bangalore",0.9436127233766399,4.351852914784227,3.828641396489095,Bangalore,Bangalore,4
Owner,0,0,2,BHK,6.975540089590633,1,1,"Vaishali,Ghaziabad",1.2104173871590926,4.3482694691257455,4.174387269895637,Ghaziabad,Ghaziabad,1
Owner,0,0,2,BHK,7.783384028950003,1,1,"Tiruchanur,Tirupati",0.959476754907369,4.375258809522913,3.912023005428147,Tirupati,Tirupati,4
Owner,0,0,3,BHK,7.477258496782602,1,1,"Kompally,Secunderabad",1.0525172252887984,4.362847676105924,4.350277936359301,Secunderabad,Secunderabad,8
Builder,1,1,1,BHK,6.261491684321044,0,0,"Tathawade,Pune",1.0730002825157159,4.30060912823078,3.265759410767051,Pune,Pune,0
Dealer,1,1,2,BHK,6.828482098121879,0,1,"Sector-63A Gurgaon,Gurgaon",1.2074521814448211,4.341682169347576,4.787491742782046,Gurgaon,Gurgaon,1
Dealer,0,0,3,BHK,7.412930231131912,1,1,"Banashankari Stage VI,Bangalore",0.9395987770613531,4.350964152472063,4.605170185988092,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,6.522092798170153,1,1,"Mulund (West),Lalitpur",1.0830431434980456,4.2898044321562825,5.135798437050261,Lalitpur,Lalitpur,0
Owner,0,0,2,BHK,7.003500336031825,1,1,"Gorwa,Vadodara",1.1333149724578457,4.2926638589481785,3.1354942159291497,Vadodara,Vadodara,7
Dealer,0,1,3,BHK,7.439380042184644,1,0,"Bhatagaon,Raipur",1.115716952876572,4.395561918037625,3.9160150266976834,Raipur,Raipur,5
Owner,0,0,1,BHK,6.111535913204662,1,1,"Shalimar Garden Extension II,Ghaziabad",1.2109130656788152,4.348208790701508,2.6390573296152584,Ghaziabad,Ghaziabad,1
Dealer,0,0,3,BHK,7.911271314495318,1,1,"Rajarhat,Kolkata",1.1363385373270725,4.481167875673758,4.442651256490317,Kolkata,Kolkata,3
Owner,0,0,2,BHK,6.907755278982138,1,1,"Cantonment,Vizianagaram",1.0636179017522691,4.4238481694872585,3.4011973816621555,Vizianagaram,Vizianagaram,8
Dealer,0,0,3,BHK,7.490076904389197,1,1,"Sector-81 Gurgaon,Gurgaon",1.2077579655108146,4.34310876365929,4.605170185988092,Gurgaon,Gurgaon,1
Owner,0,0,2,BHK,7.003385510291787,1,1,"Patuli GhoshPara,Kolkata",1.1371569003165731,4.4823075308816245,3.218875824868201,Kolkata,Kolkata,3
Dealer,0,1,2,BHK,7.116526001471327,1,1,"Sector 80 Faridabad,Faridabad",1.207692114998217,4.348310686462467,3.8044377947482086,Faridabad,Faridabad,1
Owner,0,0,3,BHK,7.4535719770384325,1,1,"Kadugodi,Bangalore",0.9417972957953041,4.353714566311578,4.553876891600541,Bangalore,Bangalore,4
Dealer,1,1,3,BHK,7.185427016295528,0,1,"Kharadi,Pune",1.071630019785591,4.303305345209279,4.700480365792417,Pune,Pune,0
Owner,0,0,2,BHK,6.897804948127968,1,1,"New Shanti Nagar,Raipur",1.117224819791343,4.402573458026686,3.218875824868201,Raipur,Raipur,5
Dealer,0,0,1,BHK,6.514778077623657,1,1,"Sector-35G Kharghar,Lalitpur",1.1651518201723257,4.362064842211598,4.174387269895637,Lalitpur,Lalitpur,6
Owner,0,0,2,BHK,6.51328371229472,1,1,"Punkunnam,Thrissur",0.8563702789496853,4.333473005027954,3.218875824868201,Thrissur,Thrissur,2
Dealer,0,0,1,BHK,6.653006875265093,1,1,"Sector-99 Noida,Noida",1.2093845727937793,4.348455580102153,3.5973122605884464,Noida,Noida,1
Dealer,0,0,2,BHK,6.576614690690272,1,1,"Powai,Lalitpur",1.0820542605544101,4.289225803818339,5.1929568508902095,Lalitpur,Lalitpur,0
Dealer,1,1,4,BHK,8.070906088787819,0,1,"Sector-150 Noida,Noida",1.208193290042365,4.350041921413191,5.1929568508902095,Noida,Noida,1
Owner,0,1,2,BHK,6.851374945523831,1,1,"Giduri,Satna",1.1638312124634786,4.391821062285662,3.4011973816621555,Satna,Town,6
Dealer,0,1,2,BHK,6.9930408728309965,1,1,"Laxmi Nagar,Maharashtra",1.0985056066884846,4.302870271580908,5.0751738152338275,Maharashtra,Maharashtra,0
Dealer,0,1,2,BHK,6.84816648758934,1,1,"Mysore Road,Bangalore",0.9410348784396798,4.351541138183826,3.912023005428147,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,7.22256601882217,1,1,"Nirman Nagar,Jaipur",1.0968660003199822,4.373205795205093,4.409155302062135,Jaipur,Jaipur,5
Owner,0,0,2,BHK,7.1429151830794275,1,1,"Andalpuram,Madurai",0.8299698741187055,4.3580197106953324,4.499809670330264,Madurai,Madurai,2
Dealer,0,0,3,BHK,7.240155816045296,1,1,"Dhokali,Lalitpur",1.1651518201723257,4.362064842211598,4.605170185988092,Lalitpur,Lalitpur,6
Dealer,1,0,2,BHK,6.684611727667928,0,1,"Chandapura,Bangalore",0.9358785134066961,4.353007369356111,3.2958368660043287,Bangalore,Bangalore,4
Dealer,1,1,3,BHK,7.316644365912174,0,1,"Zirakpur,Chandigarh",1.230527097306962,4.341496225242729,4.141546163706395,Chandigarh,Chandigarh,1
Owner,0,0,3,BHK,7.244270069697912,1,1,"Kathreguppe,Bangalore",0.9393407322535483,4.353734163172012,4.543294782270004,Bangalore,Bangalore,4
Dealer,0,0,1,BHK,6.591601532420162,1,1,"Pratap Nagar,Jaipur",1.1904857415741301,4.328608175828413,3.3214324131932926,Jaipur,Jaipur,1
Dealer,0,1,3,BHK,7.164800381758695,1,0,"Raj Nagar Extension,Ghaziabad",1.1915440999121711,4.327780656455312,3.624340932976365,Ghaziabad,Ghaziabad,1
Dealer,0,0,3,BHK,7.9860371763311315,1,1,"Sector-65 Gurgaon,Gurgaon",1.2079149135991962,4.344714774500976,5.966146739123692,Gurgaon,Gurgaon,1
Dealer,0,1,2,BHK,7.266176566674585,1,1,"Sector-66A Mohali,Mohali",1.23051586396504,4.340502336304335,4.182050142641207,Mohali,Mohali,1
Owner,0,0,3,BHK,7.207906931065893,1,1,"BTM 1st Stage,Bangalore",0.9410348784396798,4.351541138183826,4.442651256490317,Bangalore,Bangalore,4
Owner,0,0,1,BHK,6.620290621427357,1,1,"Pal Gam,Surat",1.1162932245022936,4.288279834654275,3.1354942159291497,Surat,Surat,7
Dealer,0,1,3,BHK,7.064822665937793,1,1,"Ghodbunder Road,Lalitpur",1.1651518201723257,4.362064842211598,4.59511985013459,Lalitpur,Lalitpur,6
Owner,0,0,2,BHK,7.0220444252202645,1,1,"Dixit Nagar,Lalitpur",1.1651518201723257,4.362064842211598,3.80666248977032,Lalitpur,Lalitpur,6
Dealer,0,0,4,BHK,7.55211229549765,1,1,"Sector-44 Chandigarh,Chandigarh",1.231027258084069,4.34057808974524,4.605170185988092,Chandigarh,Chandigarh,1
Dealer,0,0,2,BHK,6.856491985091934,1,1,"Malad (East),Maharashtra",1.0830413779233388,4.288598807132407,5.010635294096256,Maharashtra,Maharashtra,0
Owner,0,0,2,BHK,6.8772260739961135,1,1,"Mylasandra,Bangalore",0.937465997617456,4.351777649936183,3.688879454113936,Bangalore,Bangalore,4
Dealer,0,0,1,BHK,6.455210871126017,1,1,"Sector 35I Kharghar,Mumbai",1.080600292136376,4.291364784625936,3.951243718581428,Mumbai,Mumbai,0
Owner,0,0,1,BHK,6.55111737278607,1,1,"Wagholi,Pune",1.0723400132716658,4.303835337082524,3.2958368660043287,Pune,Pune,0
Dealer,0,0,3,BHK,7.528137003118394,1,1,"Majiwada,Lalitpur",1.0837941241983686,4.290351407915751,5.4380793089231965,Lalitpur,Lalitpur,0
Owner,0,0,3,BHK,7.43849329225551,1,1,"ISBT Tutikandi,Shimla",1.234631965934053,4.345815050547227,4.4067192472642525,Shimla,Shimla,1
Dealer,0,0,3,BHK,7.521419349181426,1,0,"Sector-86 Gurgaon,Gurgaon",1.2078552537350409,4.343097236084392,4.700480365792417,Gurgaon,Gurgaon,1
Dealer,0,1,1,BHK,6.2335361082539595,1,0,"Panvel,Maharashtra",1.0793118657340575,4.292488586519191,3.688879454113936,Maharashtra,Maharashtra,0
Dealer,0,0,3,BHK,7.263626974102897,1,1,"Prince Anwar Shah Rd.,Kolkata",1.1367456111161014,4.481529377028798,5.0751738152338275,Kolkata,Kolkata,3
Owner,0,0,2,BHK,6.572355045380308,1,1,"Jaisinghpura,Jaipur",1.1873431001619945,4.324404645752549,2.9957322735539913,Jaipur,Jaipur,1
Owner,0,0,3,BHK,7.239368750182457,1,1,"Nehru Nagar,Bangalore",1.0810298585596463,4.288824598672061,4.442651256490317,Bangalore,Bangalore,0
Owner,0,0,2,BHK,6.802751969962867,1,1,"Sector-127 Mohali,Mohali",1.2315385694542136,4.339261033823946,3.109060958860993,Mohali,Mohali,1
Dealer,0,0,2,BHK,6.907755278982138,1,1,"Thane West,Mumbai",1.083115521451465,4.289956986171905,4.787491742782046,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.684611727667928,1,1,"City Center,Gwalior",1.183601017181714,4.359197637285954,3.555348061489413,Gwalior,Gwalior,6
Dealer,1,0,1,BHK,6.098142802964706,0,1,"Kasar vadavali,Maharashtra",1.0985954447506456,4.289092836536667,3.9889840465642745,Maharashtra,Maharashtra,0
Owner,0,0,2,BHK,7.0256945770955745,1,1,"Bandepalya,Bangalore",0.9410348784396798,4.351541138183826,4.02535169073515,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,6.922756119660827,1,1,"Mira Road,Maharashtra",1.0849333220707382,4.288607919921172,4.499809670330264,Maharashtra,Maharashtra,0
Owner,0,1,2,BHK,7.0904247227563975,1,1,"Katara Hills,Bhopal",1.1453489568415598,4.350258129711538,3.1354942159291497,Bhopal,Bhopal,6
Dealer,0,1,1,BHK,6.9661629718146925,1,1,"Devanahalli,Bangalore",0.948752879647294,4.3528552573736015,3.8918202981106265,Bangalore,Bangalore,4
Owner,0,0,3,BHK,7.411463435162121,1,1,"Kakkanad,Kochi",0.8309976925137725,4.334296366740936,4.248495242049359,Kochi,Kochi,2
Dealer,0,0,3,BHK,7.069127090141177,1,1,"Rajarhat,Kolkata",1.1363385373270725,4.481167875673758,3.7135720667043084,Kolkata,Kolkata,3
Dealer,0,0,3,BHK,7.537661950022823,1,1,"Sama Savli Road,Vadodara",1.1334633790174493,4.293155256226247,3.970291913552122,Vadodara,Vadodara,7
Builder,1,1,2,BHK,6.984716320118267,0,0,"KR Puram,Bangalore",0.9422489306610218,4.3530116286733564,3.478158422798284,Bangalore,Bangalore,4
Dealer,0,1,3,BHK,7.551104399891603,1,1,"Binny Pete,Bangalore",0.9410348784396798,4.351541138183826,5.135798437050261,Bangalore,Bangalore,4
Dealer,1,1,2,BHK,6.957709757455483,0,1,"Thane West,Lalitpur",1.083115521451465,4.289956986171905,4.700480365792417,Lalitpur,Lalitpur,0
Dealer,0,1,2,BHK,6.851250314244871,1,1,"Ghodbunder Road,Lalitpur",1.1651518201723257,4.362064842211598,4.51085950651685,Lalitpur,Lalitpur,6
Owner,1,0,2,BHK,6.3458045568582895,0,1,"Ashoka Garden,Bhopal",1.1463635276791995,4.349345592184096,3.0910424533583165,Bhopal,Bhopal,6
Dealer,0,0,2,BHK,6.956612518997173,1,1,"Sector 19 Ulwe,Maharashtra",1.0808102770144281,4.2915180723813835,4.4067192472642525,Maharashtra,Maharashtra,0
Dealer,0,1,2,BHK,7.487207540699763,1,1,"Andheri (East),Mumbai",1.081956755248024,4.288693499228773,5.966146739123692,Mumbai,Mumbai,0
Owner,0,0,2,BHK,6.620146738626804,1,1,"Kengeri,Bangalore",0.9395288206841347,4.350139410636024,3.5263605246161616,Bangalore,Bangalore,4
Dealer,0,0,2,BHK,7.029892040294789,1,1,"Sector-16 Ulwe,Lalitpur",1.207979459300348,4.347982309875569,4.516338972281477,Lalitpur,Lalitpur,1
Builder,1,1,4,BHK,7.9575774034308155,0,0,"Bicholi Mardana,Indore",1.1310887270244971,4.328352877653061,4.787491742782046,Indore,Indore,7
Dealer,0,0,2,BHK,6.798699178276327,1,1,"Zirakpur,Chandigarh",1.230527097306962,4.341496225242729,3.3638415951183864,Chandigarh,Chandigarh,1
Owner,0,0,2,BHK,6.802523803887107,1,1,"Udaya Nagar,Bangalore",1.0242149371005258,4.348242188210083,3.4339872044851463,Bangalore,Bangalore,8
Owner,0,0,3,BHK,7.533867058459258,1,1,"Kundli,Sonipat",1.2128199924799716,4.345275133506002,4.31748811353631,Sonipat,Sonipat,1
Owner,0,0,2,BHK,7.1609252994753385,1,1,"Hennur Road,Bangalore",0.9428549334741585,4.352192231958015,4.364371699435162,Bangalore,Bangalore,4
Dealer,1,1,4,BHK,7.808541824507826,0,1,"Vaishali Nagar,Jaipur",1.1917444830495258,4.3274437117023385,5.0751738152338275,Jaipur,Jaipur,1
Dealer,0,0,2,BHK,6.972051404806838,1,1,"Bhayli,Vadodara",1.132721307568927,4.292214366119802,3.0910424533583165,Vadodara,Vadodara,7
Dealer,1,1,2,BHK,6.705454463251152,0,0,"Worli,Lalitpur",1.0802166348858486,4.287945324499886,5.913503005638269,Lalitpur,Lalitpur,0
Dealer,0,0,2,BHK,7.140156292260403,1,1,"Kundli,Sonipat",1.2128199924799716,4.345275133506002,3.4404180948154366,Sonipat,Sonipat,1
Owner,0,0,2,BHK,7.056255286934581,1,1,"Kodigehalli,Bangalore",0.9436817286164432,4.351222006713647,3.80666248977032,Bangalore,Bangalore,4
Dealer,1,1,2,BHK,6.719865917853029,0,1,"Kurar Village,Lalitpur",0.9394287706483805,4.351463813574044,4.605170185988092,Lalitpur,Lalitpur,4
Owner,0,1,3,BHK,7.6083849289167045,1,1,"KR Puram,Bangalore",0.9422489306610218,4.3530116286733564,4.700480365792417,Bangalore,Bangalore,4
Dealer,0,0,3,BHK,7.925079459287112,1,1,"Ajmer Road,Jaipur",1.1918584576959574,4.3284676439548,4.21803603456465,Jaipur,Jaipur,1
Dealer,0,0,2,BHK,6.672075254059718,1,1,"Phase 1 Kammasandra,Bangalore",0.9378147088004086,4.353388319903727,3.258096538021482,Bangalore,Bangalore,4
Builder,0,0,3,BHK,7.213786489838477,1,0,"Ekkaduthangal,Chennai",0.9446249321391342,4.385395952143486,4.700480365792417,Chennai,Chennai,4
Dealer,0,0,2,BHK,7.016677686066325,1,1,"Sector 21 Ulwe,Mumbai",1.0794514779179263,4.290803299830437,4.605170185988092,Mumbai,Mumbai,0
Dealer,0,0,1,BHK,6.0071136304689725,1,1,"DN Nagar,Maharashtra",1.109278084050479,4.383333305607463,4.700480365792417,Maharashtra,Maharashtra,5
Dealer,0,0,2,BHK,6.984790609025443,1,1,"Kasba,Kolkata",1.1360338603126967,4.481710531273759,4.248495242049359,Kolkata,Kolkata,3
Dealer,0,1,4,BHK,8.194570214106957,1,1,"Nagavarapalya,Bangalore",0.9410348784396798,4.351541138183826,6.1527326947041034,Bangalore,Bangalore,4
Dealer,0,0,3,BHK,7.047523221339296,1,1,"Chembur,Maharashtra",1.0809655688081101,4.2890843866050234,5.521460917862246,Maharashtra,Maharashtra,0
Owner,0,1,3,BHK,7.819799720111011,1,1,"Doddanekundi,Bangalore",0.9413392825337262,4.352846608687553,4.543294782270004,Bangalore,Bangalore,4
Dealer,1,0,3,BHK,7.5465412502282225,0,1,"Naini,Allahabad",1.1738844399706931,4.405028794864125,3.9834130015148186,Allahabad,Allahabad,6
